order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit,customer_since,customer_date_issue
O000168,2025-04-28,C02178,P0022,1,0.15,1349.2737732924784,Online,Completed,28566.38,16306.97,24281.42,24281.42,16306.97,6625.176226707521,2020-05-28,False
O000169,2024-08-29,C00479,P0030,2,0.15,1369.1515751307418,Online,Returned,21001.14,14631.33,17850.97,35701.94,29262.66,5070.128424869261,2025-11-01,True
O000170,2023-01-23,C00648,P0003,1,0.15,367.5904508117899,Online,Completed,46962.97,29587.37,39918.52,39918.52,29587.37,9963.559549188209,2023-10-17,True
O000171,2024-07-19,C00264,P0010,1,0.1,529.7938064497803,Online,Completed,56479.09,32881.48,50831.18,50831.18,32881.48,17419.906193550218,2025-06-07,True
O000172,2025-02-04,C01562,P0067,1,0.05,1330.96748402745,Store,Completed,3630.57,2847.91,3449.04,3449.04,2847.91,-729.8374840274498,2024-04-09,False
O000173,2025-08-22,C01105,P0041,2,0.1,769.0206959329735,Online,Completed,17041.87,10693.12,15337.68,30675.36,21386.24,8520.099304067026,2020-09-27,False
O000174,2023-08-23,C01437,P0048,1,0.1,1249.4013725030923,Online,Completed,4817.07,3708.5,4335.36,4335.36,3708.5,-622.5413725030926,2024-11-17,True
O000175,2025-09-22,C02006,P0050,4,0.15,59.37646913192904,Store,Cancelled,12599.98,7440.87,10709.98,42839.92,29763.48,13017.06353086807,2024-05-18,False
O000176,2025-12-18,C02066,P0069,2,0.1,745.0596114281208,Online,Completed,728.09,572.9,655.28,1310.56,1145.8,-580.2996114281208,2020-05-07,False
O000177,2025-04-05,C00908,P0058,2,0.1,818.5811507257587,Online,Completed,2016.07,1486.71,1814.46,3628.92,2973.42,-163.08115072575868,2022-10-24,False
O000178,2023-08-04,C00130,P0015,1,0.1,963.6639938433331,Online,Completed,68260.89,49534.02,61434.8,61434.8,49534.02,10937.116006156673,2025-07-17,True
O000179,2024-10-18,C00938,P0048,2,0.0,633.6768661303033,Online,Completed,4817.07,3708.5,4817.07,9634.14,7417.0,1583.463133869696,2020-04-28,False
O000180,2025-07-23,C00815,P0006,4,0.0,73.97274143546088,Online,Completed,46399.31,28017.75,46399.31,185597.24,112071.0,73452.26725856453,2023-11-11,False
O000181,2023-11-07,C01754,P0004,1,0.1,782.9224338846303,Store,Completed,42415.33,30150.61,38173.8,38173.8,30150.61,7240.267566115372,2022-02-08,False
O000182,2024-07-10,C01511,P0023,1,0.1,859.5025739648347,Online,Completed,18652.9,11870.8,16787.61,16787.61,11870.8,4057.307426035167,2023-05-03,False
O000183,2025-08-29,C00015,P0045,4,0.05,571.5496231572502,Online,Completed,2648.4,2040.25,2515.98,10063.92,8161.0,1331.37037684275,2020-07-09,False
O000184,2023-09-14,C01520,P0065,3,0.1,1363.4578169320166,Store,Completed,2151.86,1389.65,1936.67,5810.01,4168.950000000001,277.6021830679829,2020-10-09,False
O000185,2024-06-16,C02038,P0056,2,0.15,477.62421552034215,Online,Completed,3220.25,2334.13,2737.21,5474.42,4668.26,328.5357844796577,2025-07-19,True
O000186,2023-02-21,C01210,P0063,2,0.05,113.83868287759974,Store,Cancelled,3877.55,3036.56,3683.67,7367.34,6073.12,1180.3813171224006,2023-08-15,True
O000187,2025-12-26,C01007,P0015,1,0.1,1287.921851737497,Online,Completed,68260.89,49534.02,61434.8,61434.8,49534.02,10612.858148262509,2020-09-15,False
O000188,2023-10-27,C00707,P0004,3,0.05,1490.9219934534428,Online,Completed,42415.33,30150.61,40294.56,120883.68,90451.83,28940.92800654655,2021-07-26,False
O000189,2024-11-02,C00703,P0032,2,0.1,1234.8185021043425,Online,Completed,24167.24,14201.94,21750.52,43501.04,28403.88,13862.341497895657,2022-03-14,False
O000190,2025-02-16,C00746,P0009,1,0.1,358.6624000132906,Online,Completed,55010.92,39856.38,49509.83,49509.83,39856.38,9294.787599986714,2024-07-17,False
O000191,2025-04-11,C02480,P0057,3,0.15,316.2940028029563,Online,Completed,2399.62,1477.21,2039.68,6119.04,4431.63,1371.1159971970435,2021-11-11,False
O000192,2023-08-20,C01985,P0067,2,0.15,176.14939065235617,Online,Completed,3630.57,2847.91,3085.98,6171.96,5695.82,299.9906093476442,2021-10-29,False
O000193,2025-09-01,C00036,P0039,2,0.05,1325.2675042489889,Store,Completed,15201.43,10476.48,14441.36,28882.72,20952.96,6604.492495751013,2024-06-22,False
O000194,2025-12-27,C00747,P0040,2,0.2,1127.6506908448055,Online,Completed,19597.45,13150.79,15677.96,31355.92,26301.58,3926.689309155191,2021-08-10,False
O000195,2023-01-28,C02065,P0016,2,0.0,1406.3600428840987,Online,Completed,77138.7,54809.17,77138.7,154277.4,109618.34,43252.699957115896,2022-12-03,False
O000196,2025-12-10,C02081,P0010,1,0.1,1007.1460328897681,Store,Completed,56479.09,32881.48,50831.18,50831.18,32881.48,16942.55396711023,2022-09-22,False
O000197,2024-08-13,C02397,P0053,1,0.05,111.67728545138127,Online,Completed,19337.72,12777.59,18370.83,18370.83,12777.59,5481.5627145486205,2022-04-29,False
O000198,2025-02-23,C01404,P0065,5,0.15,509.33689538760893,Online,Completed,2151.86,1389.65,1829.08,9145.4,6948.25,1687.8131046123908,2020-06-15,False
O000199,2024-09-11,C00646,P0050,1,0.0,929.2500769299737,Online,Completed,12599.98,7440.87,12599.98,12599.98,7440.87,4229.859923070026,2023-04-16,False
O000200,2024-08-08,C00856,P0029,1,0.15,774.2949110714277,Store,Completed,16320.22,10540.75,13872.19,13872.19,10540.75,2557.145088928573,2025-06-15,True
O000201,2025-09-28,C00517,P0018,1,0.15,176.95920331541754,Store,Completed,45603.07,29794.11,38762.61,38762.61,29794.11,8791.540796684583,2020-08-01,False
O000202,2023-07-03,C00798,P0052,1,0.1,94.00501800672333,Store,Cancelled,5049.2,3111.34,4544.28,4544.28,3111.34,1338.9349819932763,2020-05-06,False
O000203,2025-11-12,C01930,P0032,4,0.2,468.38578307659145,Online,Completed,24167.24,14201.94,19333.79,77335.16,56807.76,20059.01421692341,2020-02-25,False
O000204,2023-05-09,C00485,P0033,1,0.05,1046.8631026390203,Online,Completed,13342.59,8022.86,12675.46,12675.46,8022.86,3605.736897360979,2021-01-12,False
O000205,2023-10-18,C00443,P0011,4,0.2,1420.409198549277,Online,Completed,76595.54,51662.71,61276.43,245105.72,206650.84,37034.47080145073,2021-02-01,False
O000206,2024-05-15,C02426,P0029,1,0.0,1000.2801601409624,Online,Completed,16320.22,10540.75,16320.22,16320.22,10540.75,4779.1898398590365,2024-06-04,True
O000207,2023-07-05,C01654,P0020,1,0.05,92.46598181276543,Store,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,1483.8140181872343,2024-07-30,True
O000208,2024-04-23,C01014,P0022,1,0.0,1270.0833964154915,Online,Completed,28566.38,16306.97,28566.38,28566.38,16306.97,10989.32660358451,2022-04-18,False
O000209,2024-05-06,C00963,P0072,3,0.0,139.09011561914895,Store,Completed,774.85,529.21,774.85,2324.55,1587.63,597.8298843808511,2022-08-12,False
O000210,2024-05-27,C00573,P0015,1,0.05,1096.1818215722035,Online,Completed,68260.89,49534.02,64847.85,64847.85,49534.02,14217.648178427798,2022-10-13,False
O000211,2025-12-26,C00358,P0035,2,0.1,697.35113377738,Store,Completed,6233.16,4830.1,5609.84,11219.68,9660.2,862.1288662226195,2025-08-22,False
O000212,2024-04-11,C00621,P0034,2,0.05,419.2644023485108,Online,Completed,26712.82,17922.94,25377.18,50754.36,35845.88,14489.215597651493,2020-02-26,False
O000213,2023-10-12,C01904,P0020,1,0.05,996.8827134262025,Store,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,579.3972865737973,2025-03-16,True
O000214,2024-08-23,C01831,P0056,3,0.2,1072.260932196095,Store,Completed,3220.25,2334.13,2576.2,7728.599999999999,7002.39,-346.0509321960958,2025-03-22,True
O000215,2023-07-08,C00806,P0051,1,0.0,792.6200468130154,Online,Completed,21937.67,15735.09,21937.67,21937.67,15735.09,5409.959953186983,2024-12-17,True
O000216,2025-09-15,C01066,P0050,1,0.15,1206.5973359750797,Online,Returned,12599.98,7440.87,10709.98,10709.98,7440.87,2062.51266402492,2022-10-12,False
O000217,2025-06-08,C00816,P0030,1,0.0,395.4292027161214,Store,Cancelled,21001.14,14631.33,21001.14,21001.14,14631.33,5974.380797283879,2020-10-03,False
O000218,2024-01-23,C02061,P0025,2,0.0,538.2745348177093,Store,Completed,13173.89,8040.17,13173.89,26347.78,16080.34,9729.16546518229,2025-11-30,True
O000219,2023-08-29,C01625,P0071,2,0.2,987.4702403254985,Online,Completed,4370.25,3126.8,3496.2,6992.4,6253.6,-248.6702403254992,2025-08-26,True
O000220,2024-02-21,C01211,P0004,2,0.05,739.7330742895502,Store,Completed,42415.33,30150.61,40294.56,80589.12,60301.22,19548.166925710444,2025-02-03,True
O000221,2023-06-25,C01360,P0063,1,0.0,165.64149551788353,Online,Completed,3877.55,3036.56,3877.55,3877.55,3036.56,675.3485044821167,2021-11-13,False
O000222,2024-01-22,C00555,P0022,1,0.0,231.1104750138774,Online,Completed,28566.38,16306.97,28566.38,28566.38,16306.97,12028.299524986125,2020-08-29,False
O000223,2025-05-02,C01770,P0057,1,0.1,1178.0532991645734,Store,Completed,2399.62,1477.21,2159.66,2159.66,1477.21,-495.6032991645736,2024-10-04,False
O000224,2024-10-24,C02123,P0054,1,0.15,1120.9513347988682,Online,Completed,4391.07,3392.34,3732.41,3732.41,3392.34,-780.8813347988685,2024-01-18,False
O000225,2024-03-27,C00825,P0004,2,0.05,1227.3896042119686,Online,Cancelled,42415.33,30150.61,40294.56,80589.12,60301.22,19060.510395788027,2023-12-30,False
O000226,2023-10-04,C01173,P0065,4,0.05,220.37303750305,Online,Completed,2151.86,1389.65,2044.27,8177.08,5558.6,2398.1069624969496,2025-08-15,True
O000227,2023-08-01,C00207,P0048,1,0.05,526.0418248905207,Store,Completed,4817.07,3708.5,4576.22,4576.22,3708.5,341.6781751094795,2025-12-12,True
O000228,2023-02-10,C01265,P0023,4,0.0,1178.2328760363716,Online,Completed,18652.9,11870.8,18652.9,74611.6,47483.2,25950.167123963638,2021-11-01,False
O000229,2023-10-21,C00894,P0023,2,0.0,455.16056477988764,Online,Completed,18652.9,11870.8,18652.9,37305.8,23741.6,13109.039435220117,2023-01-10,False
O000230,2024-08-22,C02173,P0006,1,0.1,85.49657919312071,Store,Completed,46399.31,28017.75,41759.38,41759.38,28017.75,13656.133420806877,2023-02-15,False
O000231,2024-06-24,C02305,P0069,1,0.1,1196.4143280009566,Online,Completed,728.09,572.9,655.28,655.28,572.9,-1114.0343280009565,2023-03-07,False
O000232,2024-03-26,C00737,P0064,5,0.1,557.237386375198,Online,Completed,2688.32,1554.26,2419.49,12097.449999999999,7771.3,3768.9126136248005,2022-12-10,False
O000233,2025-12-20,C01441,P0071,1,0.0,788.9204418593297,Online,Completed,4370.25,3126.8,4370.25,4370.25,3126.8,454.52955814067013,2025-06-20,False
O000234,2025-02-28,C00288,P0005,1,0.0,146.24836110115785,Online,Completed,32063.17,24460.1,32063.17,32063.17,24460.1,7456.821638898842,2020-03-05,False
O000235,2023-11-30,C01239,P0033,1,0.1,472.0305897217062,Online,Completed,13342.59,8022.86,12008.33,12008.33,8022.86,3513.439410278294,2025-01-23,True
O000236,2025-06-09,C01818,P0026,1,0.2,1253.5381702961602,Online,Completed,9763.04,5837.13,7810.43,7810.43,5837.13,719.76182970384,2022-07-07,False
O000237,2023-02-13,C00767,P0059,5,0.15,209.1540974007895,Store,Completed,3898.1,2349.12,3313.38,16566.9,11745.599999999999,4612.1459025992135,2024-09-25,True
O000238,2023-05-24,C00573,P0034,1,0.05,1057.7649676156766,Online,Completed,26712.82,17922.94,25377.18,25377.18,17922.94,6396.4750323843255,2022-10-13,False
O000239,2023-11-29,C00368,P0026,4,0.05,579.0012080807505,Store,Returned,9763.04,5837.13,9274.89,37099.56,23348.52,13172.038791919247,2021-08-31,False
O000240,2025-09-24,C01425,P0066,1,0.05,588.5313815286697,Online,Completed,1482.61,1004.14,1408.48,1408.48,1004.14,-184.1913815286697,2024-09-07,False
O000241,2023-02-24,C01225,P0020,2,0.0,289.4153767340978,Online,Completed,8241.48,6253.13,8241.48,16482.96,12506.26,3687.2846232659012,2024-07-25,True
O000242,2025-05-19,C02333,P0014,1,0.2,74.05875693664835,Online,Completed,16307.91,8998.28,13046.33,13046.33,8998.28,3973.991243063351,2022-05-23,False
O000243,2025-03-07,C02111,P0071,2,0.0,726.4951115827031,Online,Returned,4370.25,3126.8,4370.25,8740.5,6253.6,1760.4048884172967,2022-06-08,False
O000244,2023-11-21,C00646,P0008,3,0.1,1476.0529539923687,Store,Completed,41776.53,28887.3,37598.88,112796.63999999998,86661.9,24658.68704600762,2023-04-16,False
O000245,2023-03-21,C00751,P0058,2,0.05,1259.8341216716856,Online,Completed,2016.07,1486.71,1915.27,3830.54,2973.42,-402.7141216716857,2020-07-25,False
O000246,2025-11-20,C00361,P0001,1,0.05,731.1793280924994,Online,Completed,76307.73,44819.33,72492.34,72492.34,44819.33,26941.830671907497,2025-10-22,False
O000247,2025-09-11,C02419,P0031,2,0.2,931.4491220459133,Online,Completed,25575.2,17504.26,20460.16,40920.32,35008.52,4980.35087795409,2024-04-07,False
O000248,2024-07-11,C01045,P0008,2,0.2,982.6166901951185,Online,Completed,41776.53,28887.3,33421.22,66842.44,57774.6,8085.2233098048855,2025-04-16,True
O000249,2025-05-14,C00941,P0060,3,0.05,1316.8374130666314,Online,Completed,3944.4,2929.93,3747.18,11241.539999999999,8789.789999999999,1134.9125869333686,2020-11-09,False
O000250,2024-12-17,C00855,P0062,1,0.05,899.1144317494449,Online,Completed,2623.68,1558.73,2492.5,2492.5,1558.73,34.65556825055512,2020-07-22,False
O000251,2024-04-16,C02094,P0010,50,0.15,1394.6070746080597,Store,Completed,56479.09,32881.48,48007.23,2400361.5,1644074.0000000002,754892.8929253917,2023-08-11,False
O000252,2023-03-15,C00194,P0018,1,0.15,1052.3065181263166,Store,Completed,45603.07,29794.11,38762.61,38762.61,29794.11,7916.193481873684,2024-02-20,True
O000253,2024-08-11,C01081,P0066,2,0.05,304.7681294230505,Online,Completed,1482.61,1004.14,1408.48,2816.96,2008.28,503.9118705769496,2020-10-07,False
O000254,2024-07-17,C01578,P0066,2,0.2,810.7715318864817,Store,Completed,1482.61,1004.14,1186.09,2372.18,2008.28,-446.8715318864819,2023-12-09,False
O000255,2024-04-11,C01481,P0052,1,0.05,449.94868767179366,Store,Completed,5049.2,3111.34,4796.74,4796.74,3111.34,1235.4513123282059,2024-05-17,True
O000256,2024-08-21,C00333,P0067,1,0.0,981.2479753902011,Online,Completed,3630.57,2847.91,3630.57,3630.57,2847.91,-198.58797539020077,2021-09-08,False
O000257,2025-09-18,C00747,P0009,2,0.25,567.1927730541712,Store,Completed,55010.92,39856.38,41258.19,82516.38,79712.76,2236.427226945839,2021-08-10,False
O000258,2025-01-06,C00866,P0048,3,0.2,1324.1692777346252,Online,Completed,4817.07,3708.5,3853.66,11560.98,11125.5,-888.6892777346256,2021-06-12,False
O000259,2025-09-20,C00645,P0060,1,0.15,770.9676331979595,Store,Completed,3944.4,2929.93,3352.74,3352.74,2929.93,-348.1576331979595,2024-09-12,False
O000260,2023-09-05,C01537,P0052,2,0.2,599.886447605008,Online,Completed,5049.2,3111.34,4039.36,8078.72,6222.68,1256.153552394992,2023-01-13,False
O000261,2023-03-08,C00150,P0043,3,0.1,983.0812624575872,Online,Completed,21218.15,12925.21,19096.34,57289.020000000004,38775.63,17530.30873754242,2023-09-20,True
O000262,2024-07-26,C01658,P0050,2,0.05,1048.3190050854105,Online,Completed,12599.98,7440.87,11969.98,23939.96,14881.74,8009.900994914589,2025-06-26,True
O000263,2024-12-03,C00802,P0014,2,0.05,1392.6653645895021,Store,Completed,16307.91,8998.28,15492.51,30985.02,17996.56,11595.794635410497,2022-07-04,False
O000264,2024-04-14,C00882,P0018,2,0.05,244.5291911381276,Online,Completed,45603.07,29794.11,43322.92,86645.84,59588.22,26813.090808861867,2024-03-25,False
O000265,2024-05-07,C01237,P0034,1,0.1,92.38298079465702,Online,Completed,26712.82,17922.94,24041.54,24041.54,17922.94,6026.217019205345,2024-10-18,True
O000266,2024-10-24,C02439,P0041,4,0.05,872.9332663166475,Online,Completed,17041.87,10693.12,16189.78,64759.12,42772.48,21113.706733683353,2020-02-12,False
O000267,2023-10-13,C02329,P0049,1,0.05,1415.915891500233,Online,Completed,3620.6,2285.05,3439.57,3439.57,2285.05,-261.3958915002331,2022-06-23,False
O000268,2023-11-08,C01676,P0069,1,0.1,1083.4208903298204,Online,Completed,728.09,572.9,655.28,655.28,572.9,-1001.0408903298204,2024-12-22,True
O000269,2023-11-05,C01695,P0009,3,0.05,754.6357831504226,Online,Completed,55010.92,39856.38,52260.37,156781.11000000002,119569.13999999998,36457.33421684961,2022-07-27,False
O000270,2025-02-13,C02390,P0048,4,0.0,149.8689022519349,Online,Completed,4817.07,3708.5,4817.07,19268.28,14834.0,4284.411097748064,2021-03-21,False
O000271,2025-08-22,C00674,P0012,4,0.05,1432.267312907802,Store,Completed,35152.21,19746.44,33394.6,133578.4,78985.76,53160.3726870922,2024-06-13,False
O000272,2024-03-31,C01361,P0065,2,0.1,834.4204615893676,Online,Completed,2151.86,1389.65,1936.67,3873.34,2779.3,259.61953841063234,2025-07-01,True
O000273,2023-05-12,C02141,P0014,1,0.1,280.5138639362358,Online,Cancelled,16307.91,8998.28,14677.12,14677.12,8998.28,5398.326136063764,2020-11-21,False
O000274,2025-07-18,C02163,P0064,3,0.2,1442.26501448122,Online,Completed,2688.32,1554.26,2150.66,6451.98,4662.78,346.93498551877974,2021-08-20,False
O000275,2025-08-22,C01445,P0026,4,0.05,66.88039984265069,Store,Completed,9763.04,5837.13,9274.89,37099.56,23348.52,13684.159600157347,2023-01-27,False
O000276,2025-07-17,C02161,P0007,1,0.15,1374.538760705896,Store,Completed,33971.37,23910.3,28875.66,28875.66,23910.3,3590.8212392941045,2021-08-27,False
O000277,2023-05-01,C01392,P0055,4,0.2,669.2810145378841,Online,Completed,2416.67,1519.14,1933.34,7733.36,6076.56,987.5189854621152,2022-04-04,False
O000278,2024-09-25,C01084,P0059,1,0.2,1387.933466669781,Online,Completed,3898.1,2349.12,3118.48,3118.48,2349.12,-618.5734666697808,2022-12-10,False
O000279,2025-06-15,C02285,P0056,3,0.2,266.08331361660447,Online,Completed,3220.25,2334.13,2576.2,7728.599999999999,7002.39,460.12668638339466,2025-03-01,False
O000280,2025-02-10,C01965,P0068,3,0.15,958.6005880621623,Online,Completed,831.51,520.17,706.78,2120.34,1560.5099999999998,-398.7705880621619,2020-10-10,False
O000281,2025-11-28,C01824,P0030,2,0.1,879.1102419163176,Online,Completed,21001.14,14631.33,18901.03,37802.06,29262.66,7660.28975808368,2023-08-20,False
O000282,2024-07-19,C01765,P0023,1,0.15,519.5503790521432,Online,Completed,18652.9,11870.8,15854.96,15854.96,11870.8,3464.6096209478565,2020-08-16,False
O000283,2024-05-26,C00724,P0017,1,0.0,491.96454835351346,Online,Completed,34379.77,24585.58,34379.77,34379.77,24585.58,9302.225451646482,2024-01-09,False
O000284,2023-10-16,C01607,P0002,1,0.0,427.1713088740588,Online,Completed,48149.03,31099.07,48149.03,48149.03,31099.07,16622.78869112594,2020-02-29,False
O000285,2023-07-19,C01771,P0072,1,0.25,700.1100167591004,Store,Completed,774.85,529.21,581.14,581.14,529.21,-648.1800167591005,2022-01-27,False
O000286,2024-06-11,C01815,P0070,1,0.0,794.2206515409617,Store,Completed,421.13,288.88,421.13,421.13,288.88,-661.9706515409617,2023-06-17,False
O000287,2025-07-05,C00449,P0039,2,0.0,344.4779788794239,Online,Completed,15201.43,10476.48,15201.43,30402.86,20952.96,9105.422021120577,2025-05-06,False
O000288,2025-12-21,C01703,P0048,1,0.05,956.3250113819948,Store,Completed,4817.07,3708.5,4576.22,4576.22,3708.5,-88.60501138199459,2020-08-01,False
O000289,2025-03-09,C00195,P0005,1,0.1,89.71162827064917,Store,Completed,32063.17,24460.1,28856.85,28856.85,24460.1,4307.038371729351,2024-10-02,False
O000290,2025-12-01,C01709,P0021,2,0.0,977.6604948775345,Store,Completed,11186.62,6592.76,11186.62,22373.24,13185.52,8210.059505122466,2020-05-02,False
O000291,2023-01-12,C01219,P0050,1,0.0,1453.7274321467742,Online,Completed,12599.98,7440.87,12599.98,12599.98,7440.87,3705.3825678532257,2025-08-16,True
O000292,2025-04-12,C00575,P0020,1,0.0,1357.785425320518,Online,Completed,8241.48,6253.13,8241.48,8241.48,6253.13,630.5645746794814,2024-11-04,False
O000293,2025-04-20,C01759,P0071,2,0.1,1198.9009336589518,Online,Completed,4370.25,3126.8,3933.22,7866.44,6253.6,413.93906634104746,2023-03-25,False
O000294,2024-10-04,C02358,P0027,1,0.1,322.7536153386001,Store,Completed,26372.42,16854.64,23735.18,23735.18,16854.64,6557.786384661401,2023-05-09,False
O000295,2023-04-16,C01819,P0002,4,0.05,545.9205341509767,Online,Completed,48149.03,31099.07,45741.58,182966.32,124396.28,58024.119465849035,2024-09-20,True
