order_id,order_date,customer_id,product_id,quantity,discount_pct,shipping_cost,sales_channel,order_status,base_price,unit_cost,unit_price,revenue,product_cost,profit
O000199,2024-09-11,C00646,P0050,1,0.0,929.2500769299737,Online,Completed,12599.98,7440.87,12599.98,12599.98,7440.87,4229.86
O000200,2024-08-08,C00856,P0029,1,0.15,774.2949110714277,Store,Completed,16320.22,10540.75,13872.19,13872.19,10540.75,2557.15
O000201,2025-09-28,C00517,P0018,1,0.15,176.95920331541754,Store,Completed,45603.07,29794.11,38762.61,38762.61,29794.11,8791.54
O000202,2023-07-03,C00798,P0052,1,0.1,94.00501800672333,Store,Cancelled,5049.2,3111.34,4544.28,4544.28,3111.34,1338.93
O000203,2025-11-12,C01930,P0032,4,0.2,468.38578307659145,Online,Completed,24167.24,14201.94,19333.79,77335.16,56807.76,20059.01
O000204,2023-05-09,C00485,P0033,1,0.05,1046.8631026390203,Online,Completed,13342.59,8022.86,12675.46,12675.46,8022.86,3605.74
O000205,2023-10-18,C00443,P0011,4,0.2,1420.409198549277,Online,Completed,76595.54,51662.71,61276.43,245105.72,206650.84,37034.47
O000206,2024-05-15,C02426,P0029,1,0.0,1000.2801601409624,Online,Completed,16320.22,10540.75,16320.22,16320.22,10540.75,4779.19
O000207,2023-07-05,C01654,P0020,1,0.05,92.46598181276543,Store,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,1483.81
O000208,2024-04-23,C01014,P0022,1,0.0,1270.0833964154915,Online,Completed,28566.38,16306.97,28566.38,28566.38,16306.97,10989.33
O000209,2024-05-06,C00963,P0072,3,0.0,139.09011561914895,Store,Completed,774.85,529.21,774.85,2324.55,1587.63,597.83
O000210,2024-05-27,C00573,P0015,1,0.05,1096.1818215722035,Online,Completed,68260.89,49534.02,64847.85,64847.85,49534.02,14217.65
O000211,2025-12-26,C00358,P0035,2,0.1,697.35113377738,Store,Completed,6233.16,4830.1,5609.84,11219.68,9660.2,862.13
O000212,2024-04-11,C00621,P0034,2,0.05,419.2644023485108,Online,Completed,26712.82,17922.94,25377.18,50754.36,35845.88,14489.22
O000213,2023-10-12,C01904,P0020,1,0.05,996.8827134262025,Store,Completed,8241.48,6253.13,7829.41,7829.41,6253.13,579.4
O000214,2024-08-23,C01831,P0056,3,0.2,1072.260932196095,Store,Completed,3220.25,2334.13,2576.2,7728.6,7002.39,-346.05
O000215,2023-07-08,C00806,P0051,1,0.0,792.6200468130154,Online,Completed,21937.67,15735.09,21937.67,21937.67,15735.09,5409.96
O000216,2025-09-15,C01066,P0050,1,0.15,1206.5973359750797,Online,Returned,12599.98,7440.87,10709.98,10709.98,7440.87,2062.51
O000217,2025-06-08,C00816,P0030,1,0.0,395.4292027161214,Store,Cancelled,21001.14,14631.33,21001.14,21001.14,14631.33,5974.38
O000218,2024-01-23,C02061,P0025,2,0.0,538.2745348177093,Store,Completed,13173.89,8040.17,13173.89,26347.78,16080.34,9729.17
O000219,2023-08-29,C01625,P0071,2,0.2,987.4702403254985,Online,Completed,4370.25,3126.8,3496.2,6992.4,6253.6,-248.67
O000220,2024-02-21,C01211,P0004,2,0.05,739.7330742895502,Store,Completed,42415.33,30150.61,40294.56,80589.12,60301.22,19548.17
O000221,2023-06-25,C01360,P0063,1,0.0,165.64149551788353,Online,Completed,3877.55,3036.56,3877.55,3877.55,3036.56,675.35
O000222,2024-01-22,C00555,P0022,1,0.0,231.1104750138774,Online,Completed,28566.38,16306.97,28566.38,28566.38,16306.97,12028.3
O000223,2025-05-02,C01770,P0057,1,0.1,1178.0532991645734,Store,Completed,2399.62,1477.21,2159.66,2159.66,1477.21,-495.6
O000224,2024-10-24,C02123,P0054,1,0.15,1120.9513347988682,Online,Completed,4391.07,3392.34,3732.41,3732.41,3392.34,-780.88
O000225,2024-03-27,C00825,P0004,2,0.05,1227.3896042119686,Online,Cancelled,42415.33,30150.61,40294.56,80589.12,60301.22,19060.51
O000226,2023-10-04,C01173,P0065,4,0.05,220.37303750305,Online,Completed,2151.86,1389.65,2044.27,8177.08,5558.6,2398.11
O000227,2023-08-01,C00207,P0048,1,0.05,526.0418248905207,Store,Completed,4817.07,3708.5,4576.22,4576.22,3708.5,341.68
O000228,2023-02-10,C01265,P0023,4,0.0,1178.2328760363716,Online,Completed,18652.9,11870.8,18652.9,74611.6,47483.2,25950.17
O000229,2023-10-21,C00894,P0023,2,0.0,455.16056477988764,Online,Completed,18652.9,11870.8,18652.9,37305.8,23741.6,13109.04
O000230,2024-08-22,C02173,P0006,1,0.1,85.49657919312071,Store,Completed,46399.31,28017.75,41759.38,41759.38,28017.75,13656.13
O000231,2024-06-24,C02305,P0069,1,0.1,1196.4143280009566,Online,Completed,728.09,572.9,655.28,655.28,572.9,-1114.03
O000232,2024-03-26,C00737,P0064,5,0.1,557.237386375198,Online,Completed,2688.32,1554.26,2419.49,12097.45,7771.3,3768.91
O000233,2025-12-20,C01441,P0071,1,0.0,788.9204418593297,Online,Completed,4370.25,3126.8,4370.25,4370.25,3126.8,454.53
O000234,2025-02-28,C00288,P0005,1,0.0,146.24836110115785,Online,Completed,32063.17,24460.1,32063.17,32063.17,24460.1,7456.82
O000235,2023-11-30,C01239,P0033,1,0.1,472.0305897217062,Online,Completed,13342.59,8022.86,12008.33,12008.33,8022.86,3513.44
O000236,2025-06-09,C01818,P0026,1,0.2,1253.5381702961602,Online,Completed,9763.04,5837.13,7810.43,7810.43,5837.13,719.76
O000237,2023-02-13,C00767,P0059,5,0.15,209.1540974007895,Store,Completed,3898.1,2349.12,3313.38,16566.9,11745.6,4612.15
O000238,2023-05-24,C00573,P0034,1,0.05,1057.7649676156766,Online,Completed,26712.82,17922.94,25377.18,25377.18,17922.94,6396.48
O000239,2023-11-29,C00368,P0026,4,0.05,579.0012080807505,Store,Returned,9763.04,5837.13,9274.89,37099.56,23348.52,13172.04
O000240,2025-09-24,C01425,P0066,1,0.05,588.5313815286697,Online,Completed,1482.61,1004.14,1408.48,1408.48,1004.14,-184.19
O000241,2023-02-24,C01225,P0020,2,0.0,289.4153767340978,Online,Completed,8241.48,6253.13,8241.48,16482.96,12506.26,3687.28
O000242,2025-05-19,C02333,P0014,1,0.2,74.05875693664835,Online,Completed,16307.91,8998.28,13046.33,13046.33,8998.28,3973.99
O000243,2025-03-07,C02111,P0071,2,0.0,726.4951115827031,Online,Returned,4370.25,3126.8,4370.25,8740.5,6253.6,1760.4
O000244,2023-11-21,C00646,P0008,3,0.1,1476.0529539923687,Store,Completed,41776.53,28887.3,37598.88,112796.64,86661.9,24658.69
O000245,2023-03-21,C00751,P0058,2,0.05,1259.8341216716856,Online,Completed,2016.07,1486.71,1915.27,3830.54,2973.42,-402.71
O000246,2025-11-20,C00361,P0001,1,0.05,731.1793280924994,Online,Completed,76307.73,44819.33,72492.34,72492.34,44819.33,26941.83
O000247,2025-09-11,C02419,P0031,2,0.2,931.4491220459133,Online,Completed,25575.2,17504.26,20460.16,40920.32,35008.52,4980.35
O000248,2024-07-11,C01045,P0008,2,0.2,982.6166901951185,Online,Completed,41776.53,28887.3,33421.22,66842.44,57774.6,8085.22
O000249,2025-05-14,C00941,P0060,3,0.05,1316.8374130666314,Online,Completed,3944.4,2929.93,3747.18,11241.54,8789.79,1134.91
O000250,2024-12-17,C00855,P0062,1,0.05,899.1144317494449,Online,Completed,2623.68,1558.73,2492.5,2492.5,1558.73,34.66
O000251,2024-04-16,C02094,P0010,50,0.15,1394.6070746080597,Store,Completed,56479.09,32881.48,48007.23,96014.46,65762.96,28856.89
O000252,2023-03-15,C00194,P0018,1,0.15,1052.3065181263166,Store,Completed,45603.07,29794.11,38762.61,38762.61,29794.11,7916.19
O000253,2024-08-11,C01081,P0066,2,0.05,304.7681294230505,Online,Completed,1482.61,1004.14,1408.48,2816.96,2008.28,503.91
O000254,2024-07-17,C01578,P0066,2,0.2,810.7715318864817,Store,Completed,1482.61,1004.14,1186.09,2372.18,2008.28,-446.87
O000255,2024-04-11,C01481,P0052,1,0.05,449.94868767179366,Store,Completed,5049.2,3111.34,4796.74,4796.74,3111.34,1235.45
O000256,2024-08-21,C00333,P0067,1,0.0,981.2479753902011,Online,Completed,3630.57,2847.91,3630.57,3630.57,2847.91,-198.59
O000257,2025-09-18,C00747,P0009,2,0.25,567.1927730541712,Store,Completed,55010.92,39856.38,41258.19,82516.38,79712.76,2236.43
O000258,2025-01-06,C00866,P0048,3,0.2,1324.1692777346252,Online,Completed,4817.07,3708.5,3853.66,11560.98,11125.5,-888.69
O000259,2025-09-20,C00645,P0060,1,0.15,770.9676331979595,Store,Completed,3944.4,2929.93,3352.74,3352.74,2929.93,-348.16
O000260,2023-09-05,C01537,P0052,2,0.2,599.886447605008,Online,Completed,5049.2,3111.34,4039.36,8078.72,6222.68,1256.15
O000261,2023-03-08,C00150,P0043,3,0.1,983.0812624575872,Online,Completed,21218.15,12925.21,19096.34,57289.02,38775.63,17530.31
O000262,2024-07-26,C01658,P0050,2,0.05,1048.3190050854105,Online,Completed,12599.98,7440.87,11969.98,23939.96,14881.74,8009.9
O000263,2024-12-03,C00802,P0014,2,0.05,1392.6653645895021,Store,Completed,16307.91,8998.28,15492.51,30985.02,17996.56,11595.79
O000264,2024-04-14,C00882,P0018,2,0.05,244.5291911381276,Online,Completed,45603.07,29794.11,43322.92,86645.84,59588.22,26813.09
O000265,2024-05-07,C01237,P0034,1,0.1,92.38298079465702,Online,Completed,26712.82,17922.94,24041.54,24041.54,17922.94,6026.22
O000266,2024-10-24,C02439,P0041,4,0.05,872.9332663166475,Online,Completed,17041.87,10693.12,16189.78,64759.12,42772.48,21113.71
O000267,2023-10-13,C02329,P0049,1,0.05,1415.915891500233,Online,Completed,3620.6,2285.05,3439.57,3439.57,2285.05,-261.4
O000268,2023-11-08,C01676,P0069,1,0.1,1083.4208903298204,Online,Completed,728.09,572.9,655.28,655.28,572.9,-1001.04
O000269,2023-11-05,C01695,P0009,3,0.05,754.6357831504226,Online,Completed,55010.92,39856.38,52260.37,156781.11,119569.14,36457.33
O000270,2025-02-13,C02390,P0048,4,0.0,149.8689022519349,Online,Completed,4817.07,3708.5,4817.07,19268.28,14834.0,4284.41
O000271,2025-08-22,C00674,P0012,4,0.05,1432.267312907802,Store,Completed,35152.21,19746.44,33394.6,133578.4,78985.76,53160.37
O000272,2024-03-31,C01361,P0065,2,0.1,834.4204615893676,Online,Completed,2151.86,1389.65,1936.67,3873.34,2779.3,259.62
O000273,2023-05-12,C02141,P0014,1,0.1,280.5138639362358,Online,Cancelled,16307.91,8998.28,14677.12,14677.12,8998.28,5398.33
O000274,2025-07-18,C02163,P0064,3,0.2,1442.26501448122,Online,Completed,2688.32,1554.26,2150.66,6451.98,4662.78,346.93
O000275,2025-08-22,C01445,P0026,4,0.05,66.88039984265069,Store,Completed,9763.04,5837.13,9274.89,37099.56,23348.52,13684.16
O000276,2025-07-17,C02161,P0007,1,0.15,1374.538760705896,Store,Completed,33971.37,23910.3,28875.66,28875.66,23910.3,3590.82
O000277,2023-05-01,C01392,P0055,4,0.2,669.2810145378841,Online,Completed,2416.67,1519.14,1933.34,7733.36,6076.56,987.52
O000278,2024-09-25,C01084,P0059,1,0.2,1387.933466669781,Online,Completed,3898.1,2349.12,3118.48,3118.48,2349.12,-618.57
O000279,2025-06-15,C02285,P0056,3,0.2,266.08331361660447,Online,Completed,3220.25,2334.13,2576.2,7728.6,7002.39,460.13
O000280,2025-02-10,C01965,P0068,3,0.15,958.6005880621623,Online,Completed,831.51,520.17,706.78,2120.34,1560.51,-398.77
O000281,2025-11-28,C01824,P0030,2,0.1,879.1102419163176,Online,Completed,21001.14,14631.33,18901.03,37802.06,29262.66,7660.29
O000282,2024-07-19,C01765,P0023,1,0.15,519.5503790521432,Online,Completed,18652.9,11870.8,15854.96,15854.96,11870.8,3464.61
O000283,2024-05-26,C00724,P0017,1,0.0,491.96454835351346,Online,Completed,34379.77,24585.58,34379.77,34379.77,24585.58,9302.23
O000284,2023-10-16,C01607,P0002,1,0.0,427.1713088740588,Online,Completed,48149.03,31099.07,48149.03,48149.03,31099.07,16622.79
O000285,2023-07-19,C01771,P0072,1,0.25,700.1100167591004,Store,Completed,774.85,529.21,581.14,581.14,529.21,-648.18
O000286,2024-06-11,C01815,P0070,1,0.0,794.2206515409617,Store,Completed,421.13,288.88,421.13,421.13,288.88,-661.97
O000287,2025-07-05,C00449,P0039,2,0.0,344.4779788794239,Online,Completed,15201.43,10476.48,15201.43,30402.86,20952.96,9105.42
O000288,2025-12-21,C01703,P0048,1,0.05,956.3250113819948,Store,Completed,4817.07,3708.5,4576.22,4576.22,3708.5,-88.61
O000289,2025-03-09,C00195,P0005,1,0.1,89.71162827064917,Store,Completed,32063.17,24460.1,28856.85,28856.85,24460.1,4307.04
O000290,2025-12-01,C01709,P0021,2,0.0,977.6604948775345,Store,Completed,11186.62,6592.76,11186.62,22373.24,13185.52,8210.06
O000291,2023-01-12,C01219,P0050,1,0.0,1453.7274321467742,Online,Completed,12599.98,7440.87,12599.98,12599.98,7440.87,3705.38
O000292,2025-04-12,C00575,P0020,1,0.0,1357.785425320518,Online,Completed,8241.48,6253.13,8241.48,8241.48,6253.13,630.56
O000293,2025-04-20,C01759,P0071,2,0.1,1198.9009336589518,Online,Completed,4370.25,3126.8,3933.22,7866.44,6253.6,413.94
O000294,2024-10-04,C02358,P0027,1,0.1,322.7536153386001,Store,Completed,26372.42,16854.64,23735.18,23735.18,16854.64,6557.79
O000295,2023-04-16,C01819,P0002,4,0.05,545.9205341509767,Online,Completed,48149.03,31099.07,45741.58,182966.32,124396.28,58024.12
O000296,2024-11-21,C01885,P0047,1,0.25,714.0880480271599,Online,Completed,20500.61,14824.88,15375.46,15375.46,14824.88,-163.51
O000297,2024-06-11,C00591,P0040,3,0.15,332.4732621462469,Store,Completed,19597.45,13150.79,16657.83,49973.49,39452.37,10188.65
O000298,2025-04-25,C00548,P0036,4,0.1,846.4135227805335,Online,Cancelled,28469.37,21199.12,25622.43,102489.72,84796.48,16846.83
O000299,2025-06-11,C00389,P0071,4,0.0,766.8655161727476,Store,Completed,4370.25,3126.8,4370.25,17481.0,12507.2,4206.93
O000300,2024-01-22,C01459,P0013,1,0.2,907.5273756443077,Online,Completed,51810.99,39926.78,41448.79,41448.79,39926.78,614.48
O000301,2024-04-25,C01753,P0022,1,0.0,1135.9103284787907,Store,Completed,28566.38,16306.97,28566.38,28566.38,16306.97,11123.5
O000302,2024-02-12,C00661,P0018,2,0.1,680.7985934533497,Online,Completed,45603.07,29794.11,41042.76,82085.52,59588.22,21816.5
O000303,2025-06-16,C01520,P0006,1,0.1,557.2079989169994,Online,Completed,46399.31,28017.75,41759.38,41759.38,28017.75,13184.42
O000304,2024-12-11,C01690,P0068,3,0.2,785.1267612762904,Online,Completed,831.51,520.17,665.21,1995.63,1560.51,-350.01
O000305,2024-09-30,C00534,P0067,5,0.05,1400.2376346006076,Online,Completed,3630.57,2847.91,3449.04,17245.2,14239.55,1605.41
O000306,2025-11-10,C00297,P0052,1,0.05,775.1111434226904,Store,Completed,5049.2,3111.34,4796.74,4796.74,3111.34,910.29
O000307,2025-03-25,C01518,P0070,2,0.05,1339.6887228410078,Store,Completed,421.13,288.88,400.07,800.14,577.76,-1117.31
O000308,2025-07-06,C00331,P0003,2,0.2,229.5813534956319,Online,Completed,46962.97,29587.37,37570.38,75140.76,59174.74,15736.44
O000309,2023-07-22,C00855,P0017,3,0.0,1182.9144961181796,Online,Completed,34379.77,24585.58,34379.77,103139.31,73756.74,28199.66
O000310,2024-02-21,C01285,P0066,1,0.2,447.97679987835164,Online,Completed,1482.61,1004.14,1186.09,1186.09,1004.14,-266.03
O000311,2024-02-20,C01079,P0057,2,0.1,433.1953713341025,Online,Completed,2399.62,1477.21,2159.66,4319.32,2954.42,931.7
O000312,2023-03-26,C01306,P0022,4,0.0,1494.3225518954403,Online,Completed,28566.38,16306.97,28566.38,114265.52,65227.88,47543.32
O000313,2023-06-16,C00875,P0011,5,0.1,217.921698691507,Online,Completed,76595.54,51662.71,68935.99,344679.95,258313.55,86148.48
O000314,2024-01-19,C00742,P0036,2,0.1,458.31243649632796,Store,Completed,28469.37,21199.12,25622.43,51244.86,42398.24,8388.31
O000315,2024-04-12,C02018,P0053,1,0.1,441.5870990051441,Online,Completed,19337.72,12777.59,17403.95,17403.95,12777.59,4184.77
O000316,2025-12-31,C02490,P0040,3,0.1,77.83760668379674,Online,Completed,19597.45,13150.79,17637.71,52913.13,39452.37,13382.92
O000317,2025-03-20,C01586,P0035,1,0.15,771.6053457558094,Store,Completed,6233.16,4830.1,5298.19,5298.19,4830.1,-303.52
O000318,2025-09-23,C01818,P0043,4,0.15,392.7341530881253,Online,Completed,21218.15,12925.21,18035.43,72141.72,51700.84,20048.15
O000319,2024-04-17,C02194,P0045,3,0.1,1312.7568193508318,Online,Cancelled,2648.4,2040.25,2383.56,7150.68,6120.75,-282.83
O000320,2025-09-19,C00391,P0041,4,0.0,122.14693982696032,Online,Completed,17041.87,10693.12,17041.87,68167.48,42772.48,25272.85
O000321,2023-10-02,C00373,P0064,1,0.1,637.7786200232468,Online,Cancelled,2688.32,1554.26,2419.49,2419.49,1554.26,227.45
O000322,2025-11-09,C01421,P0015,1,0.0,997.6141368150038,Online,Completed,68260.89,49534.02,68260.89,68260.89,49534.02,17729.26
O000323,2024-05-04,C02310,P0044,1,0.0,1096.6382166677422,Online,Completed,6632.18,4664.75,6632.18,6632.18,4664.75,870.79
O000324,2023-11-22,C00931,P0042,4,0.05,1158.4642710885316,Store,Completed,23234.15,13517.06,22072.44,88289.76,54068.24,33063.06
O000325,2024-06-12,C01503,P0059,2,0.25,1354.0408747353604,Online,Completed,3898.1,2349.12,2923.58,5847.16,4698.24,-205.12
O000326,2025-06-10,C00746,P0004,1,0.0,1417.8811015621843,Online,Completed,42415.33,30150.61,42415.33,42415.33,30150.61,10846.84
O000327,2023-03-30,C01509,P0071,1,0.15,1053.167667128555,Store,Completed,4370.25,3126.8,3714.71,3714.71,3126.8,-465.26
O000328,2024-04-30,C01771,P0029,2,0.0,1012.8681864408761,Store,Completed,16320.22,10540.75,16320.22,32640.44,21081.5,10546.07
O000329,2024-12-08,C01962,P0041,2,0.0,823.0448058647569,Online,Returned,17041.87,10693.12,17041.87,34083.74,21386.24,11874.46
O000330,2023-12-16,C01596,P0006,1,0.15,680.3330217169888,Store,Completed,46399.31,28017.75,39439.41,39439.41,28017.75,10741.33
O000331,2024-01-22,C00685,P0039,1,0.05,1461.0564768563834,Online,Completed,15201.43,10476.48,14441.36,14441.36,10476.48,2503.82
O000332,2023-03-28,C00466,P0066,3,0.25,1008.2066687157258,Store,Completed,1482.61,1004.14,1111.96,3335.88,3012.42,-684.75
O000333,2023-11-03,C02070,P0027,1,0.0,933.8098763494596,Online,Completed,26372.42,16854.64,26372.42,26372.42,16854.64,8583.97
O000334,2024-03-15,C02444,P0007,1,0.05,477.1514053515748,Online,Completed,33971.37,23910.3,32272.8,32272.8,23910.3,7885.35
O000335,2025-01-09,C01233,P0011,2,0.1,602.6830952740432,Online,Completed,76595.54,51662.71,68935.99,137871.98,103325.42,33943.88
O000336,2023-09-21,C01587,P0032,2,0.1,423.7658055532691,Online,Completed,24167.24,14201.94,21750.52,43501.04,28403.88,14673.39
O000337,2025-09-03,C00145,P0051,1,0.1,764.8063724797216,Store,Completed,21937.67,15735.09,19743.9,19743.9,15735.09,3244.0
O000338,2025-01-04,C02468,P0040,4,0.15,582.7563148950461,Online,Completed,19597.45,13150.79,16657.83,66631.32,52603.16,13445.4
O000339,2024-02-25,C02353,P0007,1,0.1,1322.7485803519564,Online,Completed,33971.37,23910.3,30574.23,30574.23,23910.3,5341.18
O000340,2024-05-07,C01808,P0001,3,0.2,778.6544675436027,Online,Returned,76307.73,44819.33,61046.18,183138.54,134457.99,47901.9
O000341,2024-09-24,C00044,P0025,1,0.15,1482.055676623289,Online,Completed,13173.89,8040.17,11197.81,11197.81,8040.17,1675.58
O000342,2025-09-19,C00107,P0006,1,0.25,1168.1539420019283,Online,Completed,46399.31,28017.75,34799.48,34799.48,28017.75,5613.58
O000343,2024-02-15,C02029,P0016,1,0.15,237.86323714217085,Store,Completed,77138.7,54809.17,65567.89,65567.89,54809.17,10520.86
O000344,2023-06-22,C00150,P0015,3,0.05,345.1184987861587,Store,Cancelled,68260.89,49534.02,64847.85,194543.55,148602.06,45596.37
O000345,2023-01-04,C01288,P0022,1,0.1,1394.8974633803896,Store,Completed,28566.38,16306.97,25709.74,25709.74,16306.97,8007.87
O000346,2025-05-03,C00110,P0018,1,0.05,1444.1916742187652,Online,Completed,45603.07,29794.11,43322.92,43322.92,29794.11,12084.62
O000347,2025-09-12,C01042,P0050,1,0.1,56.94956611185649,Online,Completed,12599.98,7440.87,11339.98,11339.98,7440.87,3842.16
O000348,2025-11-26,C00750,P0072,2,0.1,710.4238370779962,Online,Completed,774.85,529.21,697.36,1394.72,1058.42,-374.12
O000349,2024-08-05,C02287,P0010,2,0.25,421.85643839804413,Online,Completed,56479.09,32881.48,42359.32,84718.64,65762.96,18533.82
O000350,2025-11-20,C00724,P0049,1,0.15,452.0335133401806,Online,Completed,3620.6,2285.05,3077.51,3077.51,2285.05,340.43
O000351,2024-01-16,C00328,P0070,2,0.15,775.6468008064285,Online,Completed,421.13,288.88,357.96,715.92,577.76,-637.49
O000352,2025-10-31,C00862,P0010,1,0.2,873.0883585407604,Online,Completed,56479.09,32881.48,45183.27,45183.27,32881.48,11428.7
O000353,2023-12-10,C01318,P0039,1,0.0,142.16151216529062,Online,Completed,15201.43,10476.48,15201.43,15201.43,10476.48,4582.79
O000354,2023-06-15,C01437,P0058,3,0.15,1004.234209260559,Online,Completed,2016.07,1486.71,1713.66,5140.98,4460.13,-323.38
O000355,2024-11-30,C00461,P0071,2,0.15,637.4651853012219,Online,Cancelled,4370.25,3126.8,3714.71,7429.42,6253.6,538.35
O000356,2023-12-08,C01105,P0042,3,0.1,125.08936534341315,Online,Completed,23234.15,13517.06,20910.74,62732.22,40551.18,22055.95
O000357,2025-11-08,C01279,P0045,1,0.05,233.9606954193265,Store,Completed,2648.4,2040.25,2515.98,2515.98,2040.25,241.77
O000358,2025-09-06,C00744,P0028,1,0.0,123.59501153314953,Online,Completed,17868.64,13368.71,17868.64,17868.64,13368.71,4376.33
O000359,2024-06-28,C02411,P0005,1,0.25,554.7959222172259,Online,Completed,32063.17,24460.1,24047.38,24047.38,24460.1,-967.52
O000360,2025-10-30,C01481,P0057,1,0.1,1004.4524881927875,Online,Completed,2399.62,1477.21,2159.66,2159.66,1477.21,-322.0
O000361,2023-07-11,C00898,P0029,2,0.0,928.4776889817834,Online,Completed,16320.22,10540.75,16320.22,32640.44,21081.5,10630.46
O000362,2023-11-16,C00443,P0055,2,0.1,786.9878615079912,Online,Completed,2416.67,1519.14,2175.0,4350.0,3038.28,524.73
O000363,2024-08-02,C01834,P0023,1,0.15,1003.7139500718794,Store,Returned,18652.9,11870.8,15854.96,15854.96,11870.8,2980.45
